edinet_code,year,avg_salary,avg_age,employees_nonconsolidated,source,period_end,doc_id
E05159,2024,8979260,39.8,330.0,tag,2024-03-31,S100TTO4
E05159,2025,9769403,40.4,351.0,tag,2025-03-31,S100W739
E05159,2026,10065718,41.3,389.0,tag,2026-03-31,S100YK3R
E05162,2017,5548000,37.3,694.0,textblock,2017-05-31,S100B8B4
E05162,2018,5656000,37.2,768.0,textblock,2018-05-31,S100E02Y
E05162,2019,5719000,37.5,867.0,tag,2019-05-31,S100GUCE
E05162,2020,5827000,38.0,908.0,tag,2020-05-31,S100JLPC
E05162,2021,6143000,38.3,952.0,tag,2021-05-31,S100MCNT
E05162,2022,6186000,38.7,973.0,tag,2022-05-31,S100P31V
E05162,2023,6286000,39.1,994.0,tag,2023-05-31,S100RRQR
E05162,2024,6243000,39.6,1006.0,tag,2024-05-31,S100UA7X
E05162,2025,6413000,40.0,988.0,tag,2025-05-31,S100WL79
E05162,2026,6540000,40.0,978.0,tag,2026-05-31,S100YXMM
E05163,2017,5284039,37.7,658.0,textblock,2017-06-30,S100BD2A
E05163,2018,5227486,37.8,871.0,textblock,2018-06-30,S100E4SH
E05163,2019,5325970,38.1,852.0,tag,2019-06-30,S100GZZJ
E05163,2020,5490341,38.1,834.0,tag,2020-06-30,S100JPQX
E05163,2021,5397761,37.5,843.0,tag,2021-06-30,S100MG98
E05163,2022,5458800,37.7,887.0,tag,2022-06-30,S100P6U2
E05163,2023,5563754,38.1,853.0,tag,2023-06-30,S100RVY4
E05163,2024,5547204,38.7,809.0,tag,2024-06-30,S100UE8X
E05163,2025,5929538,38.5,808.0,tag,2025-06-30,S100WOO0
E05167,2017,8008000,40.6,419.0,textblock,2017-03-31,S100AHUO
E05167,2018,8075000,41.3,426.0,textblock,2018-03-31,S100D87D
E05167,2019,8363000,41.2,441.0,tag,2019-03-31,S100G5NK
E05167,2020,8131000,41.3,465.0,tag,2020-03-31,S100IW5B
E05167,2021,8046000,41.0,489.0,tag,2021-03-31,S100LMZV
E05167,2022,7608000,41.2,500.0,tag,2022-03-31,S100OC4W
E05167,2023,8296000,41.1,521.0,tag,2023-03-31,S100R1D4
E05167,2024,7854000,40.7,537.0,tag,2024-03-31,S100TQCO
E05167,2025,8101000,40.3,554.0,tag,2025-03-31,S100VZ8I
E05167,2026,9149000,40.3,580.0,tag,2026-03-31,S100YD7D
E05168,2017,7092613,38.7,200.0,textblock,2017-01-31,S100A3RY
E05168,2018,7293137,39.6,204.0,textblock,2018-01-31,S100CTFV
E05168,2019,7005330,38.8,235.0,textblock,2019-01-31,S100FNEJ
E05168,2020,7239717,38.1,280.0,tag,2020-01-31,S100IHEB
E05168,2021,7303209,38.4,294.0,tag,2021-01-31,S100L5OY
E05168,2022,6834055,38.8,319.0,tag,2022-01-31,S100NXGF
E05168,2023,7193026,39.6,309.0,tag,2023-01-31,S100QMYS
E05168,2024,7661979,40.2,299.0,tag,2024-01-31,S100TBTR
E05168,2025,7610036,40.3,317.0,tag,2025-01-31,S100W9LS
E05168,2026,7818948,40.4,331.0,tag,2026-01-31,S100Y070
E05173,2017,7128886,43.8,1514.0,textblock,2017-03-31,S100AFT3
E05173,2018,7154543,43.9,1509.0,textblock,2018-03-31,S100DB6S
E05173,2019,7173144,43.8,1510.0,tag,2019-03-31,S100G36V
E05173,2020,7313443,44.1,1522.0,tag,2020-03-31,S100IWFO
E05173,2021,7377052,44.2,1522.0,tag,2021-03-31,S100LLM1
E05173,2022,7417754,44.4,1518.0,tag,2022-03-31,S100OA49
E05173,2023,7587826,44.7,1501.0,tag,2023-03-31,S100QZTX
E05173,2024,7770917,44.6,1529.0,tag,2024-03-31,S100TMTQ
E05173,2025,8380382,44.5,1554.0,tag,2025-03-31,S100W18V
E05173,2026,8610129,44.1,1600.0,tag,2026-03-31,S100YCWP
E05175,2017,4869000,35.28,281.0,textblock,2017-03-31,S100AJFV
E05175,2018,4819000,36.39,298.0,textblock,2018-03-31,S100D96E
E05175,2019,4755000,36.92,218.0,tag,2019-03-31,S100G34Q
E05175,2020,5069000,40.42,242.0,tag,2020-03-31,S100J4CQ
E05175,2022,5007000,35.19,135.0,textblock,2022-03-31,S100OCV6
E05175,2023,4152000,28.6,86.0,tag,2023-03-31,S100R0BM
E05175,2024,4422000,27.9,103.0,tag,2024-03-31,S100TNJC
E05175,2025,4835000,28.5,142.0,tag,2025-03-31,S100VYOI
E05175,2026,4082000,28.2,195.0,tag,2026-03-31,S100YB3A
E05176,2017,3386237,44.33,291.0,textblock,2017-05-31,S100B975
E05176,2018,3395210,44.58,292.0,textblock,2018-05-31,S100E0WR
E05176,2019,3418179,44.0,299.0,tag,2019-05-31,S100GVH9
E05176,2020,3343260,45.0,317.0,tag,2020-05-31,S100JMPV
E05176,2021,3623306,45.0,332.0,tag,2021-05-31,S100MCG4
E05176,2022,4346251,45.0,320.0,tag,2022-05-31,S100P3NR
E05176,2023,4290276,44.0,319.0,tag,2023-05-31,S100RS3C
E05176,2024,3618623,44.0,300.0,tag,2024-05-31,S100UATF
E05176,2025,3536356,43.0,312.0,tag,2025-05-31,S100WLAZ
E05182,2017,5088000,36.0,94.0,textblock,2016-12-31,S1009Y27
E05182,2018,5033000,36.5,86.0,textblock,2017-12-31,S100CLJP
E05182,2019,5129000,37.2,87.0,textblock,2018-12-31,S100FHEZ
E05182,2020,5118000,37.7,89.0,tag,2019-12-31,S100I9MC
E05182,2021,5064000,38.1,93.0,tag,2020-12-31,S100KZBV
E05182,2022,5032000,38.0,94.0,tag,2021-12-31,S100NQ05
E05182,2023,5209000,38.7,96.0,tag,2022-12-31,S100QER1
E05182,2024,5286000,39.1,95.0,tag,2023-12-31,S100T2WC
E05182,2025,5534000,39.9,101.0,tag,2024-12-31,S100VF8I
E05182,2026,5733000,40.1,101.0,tag,2025-12-31,S100XTTU
E05191,2017,7020000,38.6,339.0,textblock,2017-06-30,S100BDIL
E05191,2018,6517000,37.6,397.0,textblock,2018-06-30,S100E4KU
E05191,2019,6701000,38.1,413.0,tag,2019-06-30,S100GZZ4
E05191,2020,7028000,38.2,435.0,tag,2020-06-30,S100JQ4T
E05191,2021,7450000,39.0,441.0,tag,2021-06-30,S100MGTA
E05191,2022,7466000,39.6,449.0,tag,2022-06-30,S100P70C
E05191,2023,7616000,39.6,476.0,tag,2023-06-30,S100RVC1
E05191,2024,7302000,39.3,492.0,tag,2024-06-30,S100UF53
E05191,2025,7248000,39.2,519.0,tag,2025-06-30,S100WP1M
E05192,2017,4833000,29.75,1155.0,textblock,2017-03-31,S100ALMW
E05192,2018,4949000,29.75,1365.0,textblock,2018-03-31,S100DBKT
E05192,2019,5007000,29.0,1506.0,tag,2019-03-31,S100G782
E05192,2020,4704000,29.0,1617.0,tag,2020-03-31,S100IYXO
E05192,2021,4625000,29.0,1407.0,tag,2021-03-31,S100LRKN
E05192,2022,4988000,30.0,1450.0,tag,2022-03-31,S100OK5T
E05192,2023,5258000,30.0,1848.0,tag,2023-03-31,S100RHRJ
E05192,2024,5387000,30.0,2135.0,tag,2024-03-31,S100TWQU
E05192,2025,5331000,30.0,2254.0,tag,2025-03-31,S100W2KM
E05192,2026,5401000,31.0,2014.0,tag,2026-03-31,S100YGWT
E05198,2017,5978545,41.8,480.0,textblock,2016-12-31,S1009ZO5
E05198,2018,5886271,41.9,491.0,textblock,2017-12-31,S100COLP
E05198,2019,5860217,42.3,483.0,textblock,2018-12-31,S100FHMZ
E05198,2020,5977597,42.5,480.0,tag,2019-12-31,S100IBOD
E05198,2021,5908272,42.5,469.0,tag,2020-12-31,S100L369
E05198,2022,6141908,42.3,481.0,tag,2021-12-31,S100NRE7
E05198,2023,5877456,42.1,488.0,tag,2022-12-31,S100QIC1
E05198,2024,6043603,42.5,485.0,tag,2023-12-31,S100T4MY
E05198,2025,6043592,41.8,498.0,tag,2024-12-31,S100VGFM
E05198,2026,6091090,41.4,510.0,tag,2025-12-31,S100XRPQ
E05201,2017,5800836,39.4,86.0,textblock,2017-03-31,S100ANPP
E05201,2018,6046882,39.5,102.0,textblock,2018-03-31,S100DHTK
E05201,2019,5985100,40.9,104.0,tag,2019-03-31,S100G6Z6
E05201,2020,6255311,40.5,102.0,tag,2020-03-31,S100IW33
E05201,2021,5963219,40.7,96.0,tag,2021-03-31,S100LNBE
E05201,2022,5996710,40.7,95.0,tag,2022-03-31,S100OCGO
E05201,2023,5900185,42.0,91.0,tag,2023-03-31,S100R74K
E05201,2024,5969613,42.5,103.0,tag,2024-03-31,S100TUK1
E05201,2025,5916876,42.1,103.0,tag,2025-03-31,S100W39D
E05201,2026,6111796,43.7,100.0,tag,2026-03-31,S100YGM0
E05211,2017,5966323,37.1,244.0,textblock,2017-03-31,S100ALXH
E05211,2018,6435676,37.6,257.0,textblock,2018-03-31,S100D9YB
E05211,2019,5990165,37.8,268.0,tag,2019-03-31,S100GC88
E05211,2020,5924657,37.9,275.0,tag,2020-03-31,S100IZPE
E05211,2021,6141896,37.8,313.0,tag,2021-03-31,S100LPER
E05211,2022,5314647,37.1,361.0,tag,2022-03-31,S100OE1B
E05211,2023,6042759,36.8,390.0,tag,2023-03-31,S100R178
E05211,2024,6012638,36.4,409.0,tag,2024-03-31,S100TRL0
E05211,2025,6091417,37.2,416.0,tag,2025-03-31,S100W35I
E05211,2026,6052478,37.3,407.0,tag,2026-03-31,S100YH2T
E05215,2017,6329000,37.4,669.0,textblock,2017-03-31,S100AG38
E05215,2018,6127000,37.6,705.0,textblock,2018-03-31,S100DBJ8
E05215,2019,6140700,37.5,738.0,tag,2019-03-31,S100G4NK
E05215,2020,6100282,37.8,756.0,tag,2020-03-31,S100IUR8
E05215,2021,6109528,38.0,783.0,tag,2021-03-31,S100LJF4
E05215,2022,6183804,38.1,801.0,tag,2022-03-31,S100OAF3
E05215,2023,5900307,38.2,803.0,tag,2023-03-31,S100QYXU
E05215,2024,5798000,37.5,841.0,tag,2024-03-31,S100TQ65
E05215,2025,5890000,37.7,856.0,tag,2025-03-31,S100VZZ7
E05215,2026,6055000,37.7,881.0,tag,2026-03-31,S100YC5V
E05219,2017,7260820,37.94,264.0,textblock,2017-03-31,S100AM14
E05219,2018,7320825,38.05,280.0,textblock,2018-03-31,S100DB8T
E05219,2019,7157392,37.7,315.0,tag,2019-03-31,S100G5Q6
E05219,2020,7617211,38.48,323.0,tag,2020-03-31,S100J4NY
E05219,2021,7828323,38.67,334.0,tag,2021-03-31,S100LTIN
E05219,2022,7293014,39.13,333.0,tag,2022-03-31,S100OG00
E05219,2023,7584162,39.49,344.0,tag,2023-03-31,S100R4EQ
E05219,2024,7402295,39.63,346.0,tag,2024-03-31,S100TR1R
E05219,2025,7082534,39.32,252.0,tag,2025-03-31,S100W907
E05219,2026,7523505,39.18,253.0,tag,2026-03-31,S100YBX4
E05221,2017,10664000,33.58,93.0,textblock,2017-03-31,S100AEI2
E05221,2018,10598000,33.79,103.0,textblock,2018-03-31,S100D5AZ
E05221,2019,11507000,34.28,105.0,tag,2019-03-31,S100FY9Z
E05221,2020,10347000,35.09,92.0,tag,2020-03-31,S100J434
E05221,2021,9763000,35.95,90.0,tag,2021-03-31,S100LJG4
E05221,2022,10865000,36.08,96.0,tag,2022-03-31,S100OA3M
E05221,2023,17760000,37.1,120.0,tag,2023-03-31,S100QZZH
E05221,2024,12745000,35.96,194.0,tag,2024-03-31,S100TMCR
E05221,2025,12166000,34.81,191.0,tag,2025-03-31,S100W1BY
E05221,2026,12208000,34.61,198.0,tag,2026-03-31,S100YD1A
E05230,2017,5216687,37.08,358.0,textblock,2017-02-28,S100ACDL
E05230,2018,5364403,37.33,379.0,textblock,2018-02-28,S100D2QK
E05230,2019,5293527,38.42,366.0,textblock,2019-02-28,S100FWH2
E05230,2020,5725845,37.0,362.0,tag,2020-02-29,S100IP2A
E05230,2021,5250973,37.0,354.0,tag,2021-02-28,S100LFAE
E05230,2022,5357216,37.0,355.0,tag,2022-02-28,S100O59U
E05230,2023,5832013,37.0,366.0,tag,2023-02-28,S100RAAF
E05230,2024,5976272,37.0,407.0,tag,2024-02-29,S100TIZD
E05230,2025,6295192,37.0,403.0,tag,2025-02-28,S100VURA
E05230,2026,6276755,37.0,424.0,tag,2026-02-28,S100Y7H8
E05232,2017,5491364,30.3,508.0,textblock,2017-03-31,S100AIUT
E05232,2018,5880246,30.1,575.0,textblock,2018-03-31,S100D941
E05232,2019,5779047,30.2,691.0,tag,2019-03-31,S100G2AE
E05232,2020,5726957,30.0,783.0,tag,2020-03-31,S100J159
E05232,2021,5660648,29.8,845.0,tag,2021-03-31,S100LLRO
E05232,2022,5843645,30.4,878.0,tag,2022-03-31,S100OCBZ
E05232,2023,6480943,30.6,994.0,tag,2023-03-31,S100R2BE
E05232,2024,6927595,30.6,1078.0,tag,2024-03-31,S100TP5O
E05232,2025,6306347,30.5,1174.0,tag,2025-03-31,S100W073
E05232,2026,6475585,30.3,1251.0,tag,2026-03-31,S100YF5Z
E05236,2017,5394486,36.4,663.0,textblock,2017-03-31,S100AOLH
E05236,2018,5548000,36.7,689.0,textblock,2018-03-31,S100DF0M
E05236,2019,5717000,36.9,712.0,tag,2019-03-31,S100G4QH
E05236,2020,5874000,36.6,753.0,tag,2020-03-31,S100IYNQ
E05236,2021,5939000,36.1,827.0,tag,2021-03-31,S100LRQL
E05236,2022,6032000,36.2,871.0,tag,2022-03-31,S100O9T8
E05236,2023,6194000,35.9,926.0,tag,2023-03-31,S100R5Y8
E05236,2024,6213000,35.4,1009.0,tag,2024-03-31,S100TQ3R
E05236,2025,6201000,35.0,1151.0,tag,2025-03-31,S100W4ZM
E05236,2026,6698000,35.1,1202.0,tag,2026-03-31,S100YI5H
E05248,2017,4313000,31.6,1406.0,textblock,2017-03-31,S100AR6B
E05248,2018,4353000,30.9,1322.0,textblock,2018-03-31,S100DDZS
E05248,2019,4377000,31.9,1565.0,tag,2019-03-31,S100G9L6
E05248,2020,4443000,31.9,1506.0,tag,2020-03-31,S100IZUL
E05248,2021,4369000,32.4,1455.0,tag,2021-03-31,S100LR8L
E05248,2022,4334000,32.8,1352.0,tag,2022-03-31,S100OFMY
E05248,2023,4562000,32.5,1358.0,tag,2023-03-31,S100R3C5
E05248,2024,4695000,32.5,1358.0,tag,2024-03-31,S100TUCM
E05248,2025,4737000,32.4,1378.0,tag,2025-03-31,S100W1R0
E05248,2026,4645000,32.3,1447.0,tag,2025-12-31,S100XVY3
E05254,2017,5643327,34.42,220.0,textblock,2017-01-31,S100A4CZ
E05254,2018,5717595,35.25,222.0,textblock,2018-01-31,S100CTYX
E05254,2019,5662616,35.5,231.0,textblock,2019-01-31,S100FO80
E05254,2020,5826150,37.0,225.0,tag,2020-01-31,S100IHQ4
E05254,2021,5309184,38.0,192.0,tag,2021-01-31,S100L8R3
E05254,2022,5280196,39.0,181.0,tag,2022-01-31,S100NXZ3
E05254,2023,5364115,39.0,189.0,tag,2023-01-31,S100QNIT
E05254,2024,5559454,38.0,210.0,tag,2024-01-31,S100TBVM
E05254,2025,5651520,38.0,215.0,tag,2025-01-31,S100VNY1
E05254,2026,5510415,38.0,214.0,tag,2026-01-31,S100Y0NT
E05255,2017,6232000,33.5,74.0,textblock,2017-06-30,S100BELF
E05255,2018,6270000,34.3,90.0,textblock,2018-06-30,S100E54C
E05255,2019,6591000,35.0,115.0,tag,2019-06-30,S100H0XX
E05255,2020,6781000,37.0,118.0,tag,2020-06-30,S100JR57
E05255,2021,7071000,36.0,122.0,tag,2021-06-30,S100MI7L
E05255,2022,6887000,36.6,133.0,tag,2022-06-30,S100P8ZR
E05255,2023,6899000,37.0,138.0,tag,2023-06-30,S100RXAT
E05255,2024,6930000,37.7,145.0,tag,2024-06-30,S100UFPF
E05255,2025,6852000,38.6,155.0,tag,2025-06-30,S100WRPN
E05262,2017,5454000,39.8,425.0,textblock,2017-03-31,S100AO2I
E05262,2018,5440000,40.3,420.0,textblock,2018-03-31,S100DE1C
E05262,2019,5640000,40.9,417.0,tag,2019-03-31,S100G9XB
E05262,2020,5510000,41.2,416.0,tag,2020-03-31,S100IWL9
E05262,2021,5950000,41.6,450.0,tag,2021-03-31,S100LPFE
E05262,2022,5950000,42.0,441.0,tag,2022-03-31,S100OJU6
E05262,2023,5590000,42.0,441.0,tag,2023-03-31,S100R8G4
E05262,2024,5690000,42.6,429.0,tag,2024-03-31,S100TUKN
E05262,2025,6090000,42.9,411.0,tag,2025-03-31,S100W7OG
E05262,2026,6420000,42.5,418.0,tag,2026-03-31,S100YFFX
E05264,2020,5028540,42.0,473.0,tag,2020-02-29,S100IMU7
E05264,2021,4720092,42.0,501.0,tag,2021-02-28,S100LDA8
E05264,2022,4200296,44.0,766.0,tag,2022-02-28,S100O31X
E05264,2023,4288314,44.0,780.0,tag,2023-02-28,S100QSKC
E05264,2024,4436362,44.0,862.0,tag,2024-02-29,S100TH6B
E05264,2025,4761153,44.0,895.0,tag,2025-02-28,S100VSQY
E05264,2026,4968374,44.0,902.0,tag,2026-02-28,S100Y4UK
E05267,2017,4933593,41.5,220.0,textblock,2017-03-31,S100AIDT
E05267,2018,5329021,41.2,205.0,textblock,2018-03-31,S100D8UV
E05267,2019,5332111,40.9,210.0,tag,2019-03-31,S100G0UC
E05267,2020,5369724,41.9,214.0,tag,2020-03-31,S100ITSY
E05267,2021,5695920,41.4,223.0,tag,2021-03-31,S100LKFT
E05267,2022,5599806,41.7,247.0,tag,2022-03-31,S100O9EQ
E05267,2023,5648878,41.9,254.0,tag,2023-03-31,S100QYF2
E05267,2024,5969004,42.7,244.0,tag,2024-03-31,S100TLV5
E05267,2025,6096649,43.2,249.0,tag,2025-03-31,S100VZXM
E05267,2026,6535342,43.8,257.0,tag,2026-03-31,S100YDWN
E05269,2017,6408682,42.6,34.0,textblock,2017-03-31,S100AKQC
E05269,2018,6853436,43.8,42.0,textblock,2018-03-31,S100DNZT
E05269,2019,6766890,44.1,42.0,tag,2019-03-31,S100G5FW
E05269,2020,7201345,44.3,43.0,tag,2020-03-31,S100J60S
E05269,2021,5498410,41.7,352.0,tag,2021-03-31,S100LQED
E05269,2022,5548845,41.6,370.0,tag,2022-03-31,S100OFV7
E05269,2023,5517509,41.2,382.0,tag,2023-03-31,S100R9WS
E05269,2024,5420311,40.4,423.0,tag,2024-03-31,S100TWWI
E05269,2025,5286831,40.2,426.0,tag,2025-03-31,S100W8CN
E05269,2026,5093672,40.3,450.0,tag,2026-03-31,S100YK4A
E05274,2017,6191000,40.5,69.0,textblock,2017-03-31,S100AL0C
E05274,2018,5635000,40.2,229.0,textblock,2018-03-31,S100DE1V
E05274,2019,5578000,40.5,257.0,tag,2019-03-31,S100G4D1
E05274,2020,5618000,40.8,262.0,tag,2020-03-31,S100ITW5
E05274,2021,5566000,41.2,285.0,tag,2021-03-31,S100LPHH
E05274,2022,5533000,41.8,337.0,tag,2022-03-31,S100OCU3
E05274,2023,5589000,42.1,354.0,tag,2023-03-31,S100R0WL
E05274,2024,5668000,42.5,369.0,tag,2024-03-31,S100TOIF
E05274,2025,5639000,42.5,391.0,tag,2025-03-31,S100W20A
E05274,2026,5862000,43.0,400.0,tag,2026-03-31,S100YDT5
E05275,2017,4500684,41.17,145.0,textblock,2016-12-31,S1009Z6Z
E05275,2018,4638420,42.08,223.0,textblock,2017-12-31,S100COMJ
E05275,2019,4729956,43.58,228.0,textblock,2018-12-31,S100FHUY
E05275,2020,4602108,43.0,235.0,tag,2019-12-31,S100IAQA
E05275,2021,4881671,43.0,235.0,tag,2020-12-31,S100KZWS
E05275,2022,5055817,43.0,241.0,tag,2021-12-31,S100NS13
E05275,2023,5072834,43.0,244.0,tag,2022-12-31,S100QHMW
E05275,2024,5064815,43.0,240.0,tag,2023-12-31,S100T4S3
E05275,2025,5151310,44.0,233.0,tag,2024-12-31,S100VHJX
E05275,2026,5236435,45.0,231.0,tag,2025-12-31,S100XU23
E05278,2017,3478977,43.2,204.0,textblock,2017-02-28,S100AC1V
E05278,2018,3224513,44.4,267.0,textblock,2018-02-28,S100D09O
E05278,2019,3394767,44.3,263.0,textblock,2019-02-28,S100FV7H
E05278,2020,3398479,44.9,252.0,tag,2020-02-29,S100INJT
E05278,2021,3285914,45.1,230.0,tag,2021-02-28,S100LFVX
E05278,2022,3387732,45.3,186.0,tag,2022-02-28,S100O5DI
E05278,2023,3693375,45.8,161.0,tag,2023-02-28,S100QVA7
E05278,2024,3766938,47.5,149.0,tag,2024-02-29,S100TI3C
E05278,2025,4128947,48.4,152.0,tag,2025-02-28,S100VU3P
E05278,2026,4258775,49.5,141.0,tag,2026-02-28,S100Y6G1
E05280,2017,6139000,34.08,280.0,textblock,2017-09-30,S100C0D1
E05280,2018,6073000,34.5,279.0,textblock,2018-09-30,S100ETCD
E05280,2019,6071000,35.0,311.0,tag,2019-09-30,S100HM91
E05280,2020,6306000,35.0,320.0,tag,2020-09-30,S100KEYX
E05280,2021,6599000,36.0,313.0,tag,2021-09-30,S100N540
E05280,2022,6882000,36.0,299.0,tag,2022-09-30,S100PTSP
E05280,2023,6312000,35.0,338.0,tag,2023-09-30,S100SHE5
E05280,2025,6147000,37.0,228.0,tag,2025-09-30,S100XB5U
E05282,2017,6301000,40.58,187.0,textblock,2016-12-31,S1009YN0
E05282,2018,6243000,40.83,195.0,textblock,2017-12-31,S100CMCT
E05282,2019,6259000,40.75,205.0,textblock,2018-12-31,S100FGNR
E05282,2020,6562000,41.0,212.0,tag,2019-12-31,S100I9AK
E05282,2021,6665000,42.0,217.0,tag,2020-12-31,S100KZZY
E05282,2022,6902000,42.0,235.0,tag,2021-12-31,S100NPW1
E05282,2023,7090000,43.0,253.0,tag,2022-12-31,S100QF7D
E05282,2024,6728000,43.0,267.0,tag,2023-12-31,S100T39Z
E05282,2025,7068000,44.0,265.0,tag,2024-12-31,S100VG7Z
E05282,2026,7397000,44.0,270.0,tag,2025-12-31,S100XSUL
E05283,2017,5130355,33.9,1998.0,textblock,2017-03-31,S100AMOS
E05283,2018,5019708,33.6,2172.0,textblock,2018-03-31,S100DCFI
E05283,2019,5079865,33.4,2334.0,tag,2019-03-31,S100G64C
E05283,2020,5190200,33.1,2501.0,tag,2020-03-31,S100IX71
E05283,2021,4884706,32.0,2824.0,tag,2021-03-31,S100LM81
E05283,2022,4843810,31.1,3251.0,tag,2022-03-31,S100OD13
E05283,2023,4584713,30.2,3683.0,tag,2023-03-31,S100R0S1
E05283,2024,4608390,29.9,4042.0,tag,2024-03-31,S100TPQJ
E05283,2025,4736988,30.7,3955.0,tag,2025-03-31,S100VZ4F
E05283,2026,5194782,31.2,3856.0,tag,2026-03-31,S100YFPF
E05286,2017,5107163,30.33,220.0,textblock,2016-10-31,S1009H96
E05286,2018,5067439,30.0,249.0,textblock,2017-10-31,S100C6O3
E05286,2019,5118838,30.33,255.0,textblock,2018-10-31,S100EYPU
E05286,2020,5140345,30.0,260.0,tag,2019-10-31,S100HSNC
E05286,2021,4912887,31.0,266.0,tag,2020-10-31,S100KK7A
E05286,2022,5199726,32.0,249.0,tag,2021-10-31,S100NAOT
E05286,2023,5372259,31.0,276.0,tag,2022-10-31,S100Q1PM
E05286,2024,5426606,30.0,324.0,tag,2023-10-31,S100SOXC
E05286,2025,5586469,31.0,350.0,tag,2024-10-31,S100V5KQ
E05286,2026,5915259,30.0,392.0,tag,2025-10-31,S100XGG2
E05291,2017,5346816,38.58,529.0,textblock,2017-03-31,S100AO0B
E05291,2018,5351730,38.67,529.0,textblock,2018-03-31,S100DFUS
E05291,2019,5249575,38.0,522.0,tag,2019-03-31,S100G6G7
E05291,2020,5180456,38.0,536.0,tag,2020-03-31,S100IYMD
E05291,2021,5209968,37.0,558.0,tag,2021-03-31,S100LNIE
E05291,2022,5245494,37.0,477.0,tag,2022-03-31,S100OH5U
E05291,2023,5409741,37.0,490.0,tag,2023-03-31,S100R4DI
E05291,2024,5459649,37.0,517.0,tag,2024-03-31,S100TQZF
E05291,2025,5478816,36.0,538.0,tag,2025-03-31,S100W49F
E05291,2026,5732098,36.0,563.0,tag,2026-03-31,S100YJU2
E05293,2017,4658576,39.9,188.0,textblock,2016-12-31,S1009XAT
E05293,2018,4783144,39.4,209.0,textblock,2017-12-31,S100CMEU
E05293,2019,4249794,38.4,304.0,textblock,2018-12-31,S100FHX0
E05293,2020,4084670,39.9,329.0,tag,2019-12-31,S100I9Z3
E05293,2021,4078258,39.6,309.0,tag,2020-12-31,S100L0FQ
E05293,2022,4190812,40.7,310.0,tag,2021-12-31,S100NQ2Z
E05293,2023,4332153,40.8,320.0,tag,2022-12-31,S100QFC1
E05293,2024,4344723,41.4,329.0,tag,2023-12-31,S100T4B4
E05293,2025,4527211,41.6,337.0,tag,2024-12-31,S100VG6T
E05293,2026,4488619,42.4,366.0,tag,2025-12-31,S100XSPG
E05299,2017,8132331,42.42,448.0,textblock,2016-12-31,S1009YJO
E05299,2018,7936796,43.33,460.0,textblock,2017-12-31,S100CNEO
E05299,2019,7941378,43.25,477.0,textblock,2018-12-31,S100FHKT
E05299,2020,8016584,43.0,487.0,tag,2019-12-31,S100IBPY
E05299,2021,7842084,42.0,534.0,tag,2020-12-31,S100L2NQ
E05299,2022,8266051,43.0,556.0,tag,2021-12-31,S100NRHS
E05299,2023,8272042,42.0,580.0,tag,2022-12-31,S100QICT
E05299,2024,8206635,42.0,618.0,tag,2023-12-31,S100T57D
E05299,2025,8295788,42.0,645.0,tag,2024-12-31,S100VHUQ
E05299,2026,8494179,42.0,659.0,tag,2025-12-31,S100XV5A
E05302,2017,3659000,36.1,16.0,textblock,2017-03-31,S100AQIS
E05302,2018,3707000,38.9,9.0,textblock,2018-03-31,S100DJAZ
E05302,2019,3675000,40.1,10.0,tag,2019-03-31,S100GD4U
E05302,2020,3889000,39.1,9.0,tag,2020-03-31,S100J3JW
E05302,2021,3526000,41.0,13.0,tag,2021-03-31,S100LPYL
E05302,2022,3432000,40.4,14.0,tag,2022-03-31,S100OETC
E05302,2023,4420000,42.0,17.0,tag,2023-03-31,S100R9JP
E05302,2024,4203000,37.9,24.0,tag,2024-03-31,S100TWBB
E05302,2025,5482000,38.6,70.0,tag,2025-03-31,S100W8PX
E05302,2026,5146000,37.8,122.0,tag,2026-03-31,S100YKRB
E05303,2017,6909000,36.7,186.0,textblock,2017-03-31,S100AMLI
E05303,2018,6510000,36.4,194.0,textblock,2018-03-31,S100DC92
E05303,2019,6183000,36.1,201.0,tag,2019-03-31,S100G8E2
E05303,2020,6162000,35.4,214.0,tag,2020-03-31,S100IUW0
E05303,2021,5568000,34.6,236.0,tag,2021-03-31,S100LMJ6
E05303,2022,6954000,34.3,254.0,tag,2022-03-31,S100OBVH
E05303,2023,5686000,34.7,246.0,tag,2023-03-31,S100R3EK
E05303,2024,6200000,34.8,252.0,tag,2024-03-31,S100TRMJ
E05303,2025,6183000,34.3,272.0,tag,2025-03-31,S100W04H
E05303,2026,6990000,34.9,279.0,tag,2026-03-31,S100YKKS
E05304,2017,8348000,39.5,2884.0,textblock,2017-03-31,S100AHCG
E05304,2018,8375000,39.4,2899.0,textblock,2018-03-31,S100D7UM
E05304,2019,8359000,39.6,2998.0,tag,2019-03-31,S100FZNL
E05304,2020,8449000,39.6,3110.0,tag,2020-03-31,S100IT8B
E05304,2021,8551000,39.8,3259.0,tag,2021-03-31,S100LKFP
E05304,2022,8446000,40.0,3350.0,tag,2022-03-31,S100OBX0
E05304,2023,8699000,40.0,3563.0,tag,2023-03-31,S100R04V
E05304,2024,8860000,39.9,3758.0,tag,2024-03-31,S100TO3M
E05304,2025,9056000,39.9,3938.0,tag,2025-03-31,S100VY52
E05304,2026,9357000,39.8,4102.0,tag,2026-03-31,S100YAEV
E05307,2017,6038000,39.8,832.0,textblock,2017-03-31,S100ARV1
