edinet_code,year,ordinary_income,oi_basis,employees_consolidated,employees_nonconsolidated,source_year,back
E02143,2026,60695000000,nonconsolidated,43005,9089,2026,0
E02144,2022,2171530000000,nonconsolidated,,,2026,4
E02144,2023,3520848000000,nonconsolidated,,,2026,3
E02144,2024,5578695000000,nonconsolidated,,,2026,2
E02144,2025,4538037000000,nonconsolidated,,,2026,1
E02144,2026,4197319000000,nonconsolidated,390927,73133,2026,0
E02147,2022,14012000000,nonconsolidated,,,2026,4
E02147,2023,16189000000,nonconsolidated,,,2026,3
E02147,2024,23412000000,nonconsolidated,,,2026,2
E02147,2025,15369000000,nonconsolidated,,,2026,1
E02147,2026,19440000000,nonconsolidated,13418,4414,2026,0
E02150,2022,-2541000000,consolidated,,,2026,4
E02150,2023,5118000000,consolidated,,,2026,3
E02150,2024,1392000000,consolidated,,,2026,2
E02150,2025,5847000000,consolidated,,,2026,1
E02150,2026,15080000000,consolidated,3639,1668,2026,0
E02152,2022,76156000000,nonconsolidated,,,2026,4
E02152,2023,288679000000,nonconsolidated,,,2026,3
E02152,2024,351150000000,nonconsolidated,,,2026,2
E02152,2025,386708000000,nonconsolidated,,,2026,1
E02152,2026,39680000000,nonconsolidated,37542,17948,2026,0
E02154,2022,12673000000,consolidated,,,2026,4
E02154,2023,13714000000,consolidated,,,2026,3
E02154,2024,13461000000,consolidated,,,2026,2
E02154,2025,10279000000,consolidated,,,2026,1
E02154,2026,14026000000,consolidated,5433,1756,2026,0
E02155,2022,5997000000,consolidated,,,2026,4
E02155,2023,2083000000,consolidated,,,2026,3
E02155,2024,5339000000,consolidated,,,2026,2
E02155,2025,8101000000,consolidated,,,2026,1
E02155,2026,12378000000,consolidated,4087,1525,2026,0
E02158,2022,95985000,consolidated,,,2026,4
E02158,2023,849153000,consolidated,,,2026,3
E02158,2024,1548895000,consolidated,,,2026,2
E02158,2025,1920633000,consolidated,,,2026,1
E02158,2026,2541743000,consolidated,816,492,2026,0
E02161,2022,6072000000,consolidated,,,2026,4
E02161,2023,2256000000,consolidated,,,2026,3
E02161,2024,3780000000,consolidated,,,2026,2
E02161,2025,-2271000000,consolidated,,,2026,1
E02161,2026,4790000000,consolidated,5096,745,2026,0
E02162,2022,10255000000,consolidated,,,2026,4
E02162,2023,14083000000,consolidated,,,2026,3
E02162,2024,17201000000,consolidated,,,2026,2
E02162,2025,19292000000,consolidated,,,2026,1
E02162,2026,19229000000,consolidated,8712,2580,2026,0
E02163,2022,123525000000,consolidated,,,2026,4
E02163,2023,185936000000,consolidated,,,2026,3
E02163,2024,320120000000,consolidated,,,2026,2
E02163,2025,188996000000,consolidated,,,2026,1
E02163,2026,131835000000,consolidated,47144,22857,2026,0
E02166,2022,613644000000,nonconsolidated,,,2026,4
E02166,2023,647422000000,nonconsolidated,,,2026,3
E02166,2024,859011000000,nonconsolidated,,,2026,2
E02166,2025,1025746000000,nonconsolidated,,,2026,1
E02166,2026,529933000000,nonconsolidated,195109,32547,2026,0
E02167,2022,262917000000,consolidated,,,2026,4
E02167,2023,382807000000,consolidated,,,2026,3
E02167,2024,488525000000,consolidated,,,2026,2
E02167,2025,622089000000,consolidated,,,2026,1
E02167,2026,284389000000,nonconsolidated,76889,17871,2026,0
E02169,2022,2815825000,consolidated,,,2026,4
E02169,2023,4273120000,consolidated,,,2026,3
E02169,2024,3940649000,consolidated,,,2026,2
E02169,2025,4429567000,consolidated,,,2026,1
E02169,2026,5002222000,consolidated,497,455,2026,0
E02170,2022,7567000000,consolidated,,,2026,4
E02170,2023,1187000000,consolidated,,,2026,3
E02170,2024,5617000000,consolidated,,,2026,2
E02170,2025,6890000000,consolidated,,,2026,1
E02170,2026,9478000000,consolidated,3585,1181,2026,0
E02171,2022,1372842000,consolidated,,,2026,4
E02171,2023,1405866000,consolidated,,,2026,3
E02171,2024,1278377000,consolidated,,,2026,2
E02171,2025,649115000,consolidated,,,2026,1
E02171,2026,1177100000,consolidated,509,174,2026,0
E02172,2022,3135000000,consolidated,,,2026,4
E02172,2023,2640000000,consolidated,,,2026,3
E02172,2024,3149000000,consolidated,,,2026,2
E02172,2025,2837000000,consolidated,,,2026,1
E02172,2026,3340000000,consolidated,4750,1305,2026,0
E02173,2022,123426000,nonconsolidated,,,2026,4
E02173,2023,999458000,nonconsolidated,,,2026,3
E02173,2024,2151481000,nonconsolidated,,,2026,2
E02173,2025,2152900000,nonconsolidated,,,2026,1
E02173,2026,2507957000,nonconsolidated,,245,2026,0
E02174,2022,-11401000000,consolidated,,,2026,4
E02174,2023,-13889000000,consolidated,,,2026,3
E02174,2024,1722000000,consolidated,,,2026,2
E02174,2025,-1288000000,consolidated,,,2026,1
E02174,2026,5702000000,consolidated,7358,648,2026,0
E02175,2022,4836000000,consolidated,,,2026,4
E02175,2023,2909000000,consolidated,,,2026,3
E02175,2024,5825000000,consolidated,,,2026,2
E02175,2025,6820000000,consolidated,,,2026,1
E02175,2026,7402000000,consolidated,7267,1374,2026,0
E02176,2022,46168000000,consolidated,,,2026,4
E02176,2023,26557000000,consolidated,,,2026,3
E02176,2024,40285000000,consolidated,,,2026,2
E02176,2025,48057000000,consolidated,,,2026,1
E02176,2026,49835000000,consolidated,36655,3153,2026,0
E02180,2022,1696000000,consolidated,,,2026,4
E02180,2023,2095000000,consolidated,,,2026,3
E02180,2024,2553000000,consolidated,,,2026,2
E02180,2025,2188000000,consolidated,,,2026,1
E02180,2026,2702000000,consolidated,338,220,2026,0
E02183,2022,3285825000,consolidated,,,2026,4
E02183,2023,1095216000,consolidated,,,2026,3
E02183,2024,4537203000,consolidated,,,2026,2
E02183,2025,4391994000,consolidated,,,2026,1
E02183,2026,5263260000,consolidated,1512,817,2026,0
E02185,2022,3308000000,consolidated,,,2026,4
E02185,2023,3866000000,consolidated,,,2026,3
E02185,2024,3183000000,consolidated,,,2026,2
E02185,2025,3253000000,consolidated,,,2026,1
E02185,2026,4193000000,consolidated,668,545,2026,0
E02189,2022,2106204000,consolidated,,,2026,4
E02189,2023,1759853000,consolidated,,,2026,3
E02189,2024,2482652000,consolidated,,,2026,2
E02189,2025,1896332000,consolidated,,,2026,1
E02189,2026,4423642000,consolidated,2503,660,2026,0
E02194,2022,-4718000000,consolidated,,,2026,4
E02194,2023,5029000000,consolidated,,,2026,3
E02194,2024,12553000000,consolidated,,,2026,2
E02194,2025,13657000000,consolidated,,,2026,1
E02194,2026,14760000000,consolidated,6916,1759,2026,0
E02195,2022,7807000000,consolidated,,,2026,4
E02195,2023,7768000000,consolidated,,,2026,3
E02195,2024,18489000000,consolidated,,,2026,2
E02195,2025,13281000000,consolidated,,,2026,1
E02195,2026,20840000000,consolidated,10104,4036,2026,0
E02199,2022,1650000000,consolidated,,,2026,4
E02199,2023,1211000000,consolidated,,,2026,3
E02199,2024,3236000000,consolidated,,,2026,2
E02199,2025,910000000,consolidated,,,2026,1
E02199,2026,3007000000,consolidated,4089,1885,2026,0
E02201,2022,1232000000,consolidated,,,2026,4
E02201,2023,-623000000,consolidated,,,2026,3
E02201,2024,841000000,consolidated,,,2026,2
E02201,2025,309000000,consolidated,,,2026,1
E02201,2026,1730000000,consolidated,1893,713,2026,0
E02203,2022,11672000000,nonconsolidated,,,2026,4
E02203,2023,10788000000,nonconsolidated,,,2026,3
E02203,2024,13154000000,nonconsolidated,,,2026,2
E02203,2025,15345000000,nonconsolidated,,,2026,1
E02203,2026,20285000000,nonconsolidated,10970,2514,2026,0
E02205,2022,7529000000,consolidated,,,2026,4
E02205,2023,6049000000,consolidated,,,2026,3
E02205,2024,22344000000,consolidated,,,2026,2
E02205,2025,19788000000,consolidated,,,2026,1
E02205,2026,23945000000,consolidated,21202,3328,2026,0
E02210,2022,-3536000000,consolidated,,,2026,4
E02210,2023,1973000000,consolidated,,,2026,3
E02210,2024,8755000000,consolidated,,,2026,2
E02210,2025,10768000000,consolidated,,,2026,1
E02210,2026,13810000000,consolidated,8790,1264,2026,0
E02213,2022,100969000000,consolidated,,,2026,4
E02213,2023,182022000000,consolidated,,,2026,3
E02213,2024,209040000000,consolidated,,,2026,2
E02213,2025,98602000000,consolidated,,,2026,1
E02213,2026,78908000000,consolidated,27695,13498,2026,0
E02214,2022,-1983000000,nonconsolidated,,,2026,4
E02214,2023,24109000000,nonconsolidated,,,2026,3
E02214,2024,29294000000,nonconsolidated,,,2026,2
E02214,2025,7434000000,nonconsolidated,,,2026,1
E02214,2026,6458000000,nonconsolidated,13246,1453,2026,0
E02216,2022,-289000000,consolidated,,,2026,4
E02216,2023,-749000000,consolidated,,,2026,3
E02216,2024,2920000000,consolidated,,,2026,2
E02216,2025,2006000000,consolidated,,,2026,1
E02216,2026,2499000000,consolidated,5588,974,2026,0
E02217,2022,5723000000,consolidated,,,2026,4
E02217,2023,6419000000,consolidated,,,2026,3
E02217,2024,9316000000,consolidated,,,2026,2
E02217,2025,9906000000,consolidated,,,2026,1
E02217,2026,10408000000,consolidated,3682,934,2026,0
E02219,2022,2284000000,consolidated,,,2026,4
E02219,2023,2992000000,consolidated,,,2026,3
E02219,2024,4517000000,consolidated,,,2026,2
E02219,2025,-2077000000,consolidated,,,2026,1
E02219,2026,3776000000,consolidated,5405,445,2026,0
E02221,2022,5575000000,nonconsolidated,,,2026,4
E02221,2023,4395000000,nonconsolidated,,,2026,3
E02221,2024,9050000000,nonconsolidated,,,2026,2
E02221,2025,12426000000,nonconsolidated,,,2026,1
E02221,2026,16453000000,nonconsolidated,7804,1017,2026,0
E02222,2022,2729000000,nonconsolidated,,,2026,4
E02222,2023,-297000000,nonconsolidated,,,2026,3
E02222,2024,5307000000,nonconsolidated,,,2026,2
E02222,2025,5772000000,nonconsolidated,,,2026,1
E02222,2026,7894000000,nonconsolidated,4584,1023,2026,0
E02223,2022,1409697000,consolidated,,,2026,4
E02223,2023,585909000,consolidated,,,2026,3
E02223,2024,321663000,consolidated,,,2026,2
E02223,2025,377626000,consolidated,,,2026,1
E02223,2026,653284000,consolidated,640,343,2026,0
E02225,2022,1784336000,consolidated,,,2026,4
E02225,2023,1051689000,consolidated,,,2026,3
E02225,2024,1928348000,consolidated,,,2026,2
E02225,2025,2340354000,consolidated,,,2026,1
E02225,2026,2743194000,consolidated,1261,544,2026,0
E02226,2022,363954000,consolidated,,,2026,4
E02226,2023,706481000,consolidated,,,2026,3
E02226,2024,708006000,consolidated,,,2026,2
E02226,2025,33679000,consolidated,,,2026,1
E02226,2026,167257000,consolidated,337,160,2026,0
E02227,2022,-430000000,consolidated,,,2026,4
E02227,2023,1346000000,consolidated,,,2026,3
E02227,2024,567000000,consolidated,,,2026,2
E02227,2025,939000000,consolidated,,,2026,1
E02227,2026,2169000000,consolidated,1706,560,2026,0
E02228,2022,12532000000,consolidated,,,2026,4
E02228,2023,14284000000,consolidated,,,2026,3
E02228,2024,18896000000,consolidated,,,2026,2
E02228,2025,17529000000,consolidated,,,2026,1
E02228,2026,18480000000,consolidated,8061,1220,2026,0
E02229,2022,1292000000,consolidated,,,2026,4
E02229,2023,1921000000,consolidated,,,2026,3
E02229,2024,3001000000,consolidated,,,2026,2
E02229,2025,3047000000,consolidated,,,2026,1
E02229,2026,7495000000,consolidated,7300,742,2026,0
E02231,2022,616000000,consolidated,,,2026,4
E02231,2023,28000000,consolidated,,,2026,3
E02231,2024,260000000,consolidated,,,2026,2
E02231,2025,511000000,consolidated,,,2026,1
E02231,2026,2122000000,consolidated,2596,1167,2026,0
E02234,2022,1963147000,consolidated,,,2026,4
E02234,2023,770063000,consolidated,,,2026,3
E02234,2024,1950037000,consolidated,,,2026,2
E02234,2025,1062775000,consolidated,,,2026,1
E02234,2026,1205812000,consolidated,1061,611,2026,0
E02237,2022,9435000000,consolidated,,,2026,4
E02237,2023,7030000000,consolidated,,,2026,3
E02237,2024,15560000000,consolidated,,,2026,2
E02237,2025,17981000000,consolidated,,,2026,1
E02237,2026,20230000000,consolidated,12227,1111,2026,0
E02241,2022,1291539000,consolidated,,,2026,4
E02241,2023,2841934000,consolidated,,,2026,3
E02241,2024,3974301000,consolidated,,,2026,2
E02241,2025,3135451000,consolidated,,,2026,1
E02241,2026,2554331000,consolidated,1383,428,2026,0
E02244,2022,2713000000,consolidated,,,2026,4
E02244,2023,328000000,consolidated,,,2026,3
E02244,2024,4832000000,consolidated,,,2026,2
E02244,2025,4872000000,consolidated,,,2026,1
E02244,2026,3316000000,consolidated,2888,1250,2026,0
E02245,2022,1036000000,consolidated,,,2026,4
E02245,2023,1348000000,consolidated,,,2026,3
E02245,2024,3088000000,consolidated,,,2026,2
E02245,2025,609000000,consolidated,,,2026,1
E02245,2026,1618000000,consolidated,4069,403,2026,0
E02246,2022,1761000000,consolidated,,,2026,4
E02246,2023,-498000000,consolidated,,,2026,3
E02246,2024,1781000000,consolidated,,,2026,2
E02246,2025,2861000000,consolidated,,,2026,1
E02246,2026,1591000000,consolidated,1764,816,2026,0
E02247,2022,1954159000,consolidated,,,2026,4
E02247,2023,3319845000,consolidated,,,2026,3
E02247,2024,1328784000,consolidated,,,2026,2
E02247,2025,1767531000,consolidated,,,2026,1
E02247,2026,2948028000,consolidated,2499,307,2026,0
E02248,2022,239117000,consolidated,,,2026,4
E02248,2023,487861000,consolidated,,,2026,3
E02248,2024,671455000,consolidated,,,2026,2
E02248,2025,814111000,consolidated,,,2026,1
E02248,2026,941185000,consolidated,569,218,2026,0
E02252,2022,11821000000,consolidated,,,2026,4
E02252,2023,9902000000,consolidated,,,2026,3
E02252,2024,12106000000,consolidated,,,2026,2
E02252,2025,13536000000,consolidated,,,2026,1
E02252,2026,16324000000,consolidated,7313,3669,2026,0
E02258,2022,3781000000,consolidated,,,2026,4
E02258,2023,4946000000,consolidated,,,2026,3
E02258,2024,2558000000,consolidated,,,2026,2
E02258,2025,1905000000,consolidated,,,2026,1
E02258,2026,2306000000,consolidated,501,273,2026,0
E02265,2022,65577000000,consolidated,,,2026,4
E02265,2023,70882000000,consolidated,,,2026,3
E02265,2024,76895000000,consolidated,,,2026,2
E02265,2025,72018000000,consolidated,,,2026,1
E02265,2026,82753000000,consolidated,14649,3779,2026,0
E02266,2022,1926000000,consolidated,,,2026,4
E02266,2023,1687000000,consolidated,,,2026,3
E02266,2024,2990000000,consolidated,,,2026,2
E02266,2025,5001000000,consolidated,,,2026,1
E02266,2026,5492000000,consolidated,1768,1420,2026,0
E02267,2022,3814000000,consolidated,,,2026,4
E02267,2023,4654000000,consolidated,,,2026,3
E02267,2024,4265000000,consolidated,,,2026,2
E02267,2025,4764000000,consolidated,,,2026,1
E02267,2026,5208000000,consolidated,1719,1182,2026,0
E02269,2022,1437628000,consolidated,,,2026,4
E02269,2023,1533209000,consolidated,,,2026,3
E02269,2024,844701000,consolidated,,,2026,2
E02269,2025,419377000,consolidated,,,2026,1
E02269,2026,11206000,consolidated,641,436,2026,0
E02270,2022,469616000,consolidated,,,2026,4
E02270,2023,1228172000,consolidated,,,2026,3
E02270,2024,1572960000,consolidated,,,2026,2
E02270,2025,1444163000,consolidated,,,2026,1
E02270,2026,1771988000,consolidated,678,399,2026,0
E02271,2022,21040000000,nonconsolidated,,,2026,4
E02271,2023,72139000000,nonconsolidated,,,2026,3
E02271,2024,41648000000,nonconsolidated,,,2026,2
E02271,2025,2419000000,nonconsolidated,,,2026,1
E02271,2026,-18035000000,nonconsolidated,19928,4656,2026,0
E02272,2022,57187000000,nonconsolidated,,,2026,4
E02272,2023,152299000000,nonconsolidated,,,2026,3
E02272,2024,135139000000,nonconsolidated,,,2026,2
E02272,2025,69516000000,nonconsolidated,,,2026,1
E02272,2026,77204000000,nonconsolidated,28138,2469,2026,0
E02275,2022,30314000000,nonconsolidated,,,2026,4
E02275,2023,14290000000,nonconsolidated,,,2026,3
E02275,2024,54661000000,nonconsolidated,,,2026,2
E02275,2025,28581000000,nonconsolidated,,,2026,1
E02275,2026,90304000000,nonconsolidated,75635,4596,2026,0
E02280,2022,9939000000,consolidated,,,2026,4
E02280,2023,11167000000,consolidated,,,2026,3
E02280,2024,15894000000,consolidated,,,2026,2
E02280,2025,20769000000,consolidated,,,2026,1
E02280,2026,33119000000,consolidated,11326,175,2026,0
E02281,2022,27342000000,consolidated,,,2026,4
E02281,2023,29096000000,consolidated,,,2026,3
E02281,2024,30810000000,consolidated,,,2026,2
E02281,2025,23024000000,consolidated,,,2026,1
E02281,2026,38456000000,consolidated,12147,770,2026,0
E02285,2022,8819898000,consolidated,,,2026,4
E02285,2023,11944056000,consolidated,,,2026,3
E02285,2024,12272142000,consolidated,,,2026,2
E02285,2025,10830981000,consolidated,,,2026,1
E02285,2026,13443943000,consolidated,1465,1147,2026,0
E02286,2022,1744000000,consolidated,,,2026,4
E02286,2023,2294000000,consolidated,,,2026,3
E02286,2024,2413000000,consolidated,,,2026,2
E02286,2025,3034000000,consolidated,,,2026,1
E02286,2026,3326000000,consolidated,1125,693,2026,0
E02288,2022,59438000000,consolidated,,,2026,4
E02288,2023,77393000000,consolidated,,,2026,3
E02288,2024,94279000000,consolidated,,,2026,2
E02288,2025,138265000000,consolidated,,,2026,1
E02288,2026,124323000000,consolidated,6884,653,2026,0
E02289,2022,29160000000,consolidated,,,2026,4
E02289,2023,35297000000,consolidated,,,2026,3
E02289,2024,26453000000,consolidated,,,2026,2
E02289,2025,29939000000,consolidated,,,2026,1
E02289,2026,34825000000,consolidated,2890,1428,2026,0
E02294,2022,1286000000,consolidated,,,2026,4
E02294,2023,1246000000,consolidated,,,2026,3
E02294,2024,1259000000,consolidated,,,2026,2
E02294,2025,1160000000,consolidated,,,2026,1
E02294,2026,1979000000,consolidated,2432,468,2026,0
E02303,2022,1126000000,consolidated,,,2026,4
E02303,2023,586000000,consolidated,,,2026,3
E02303,2024,145000000,consolidated,,,2026,2
E02303,2025,514000000,consolidated,,,2026,1
E02303,2026,356000000,consolidated,4887,1477,2026,0
E02304,2022,23422000000,consolidated,,,2026,4
E02304,2023,25081000000,consolidated,,,2026,3
E02304,2024,26990000000,consolidated,,,2026,2
E02304,2025,26633000000,consolidated,,,2026,1
E02304,2026,27341000000,consolidated,3497,786,2026,0
E02307,2022,2322000000,consolidated,,,2026,4
E02307,2023,4664000000,consolidated,,,2026,3
E02307,2024,6919000000,consolidated,,,2026,2
E02307,2025,7793000000,consolidated,,,2026,1
E02307,2026,7473000000,consolidated,1898,845,2026,0
E02329,2022,4312210000,consolidated,,,2026,4
E02329,2023,4954909000,consolidated,,,2026,3
E02329,2024,7390215000,consolidated,,,2026,2
E02329,2025,7575809000,consolidated,,,2026,1
E02329,2026,6862615000,consolidated,2390,771,2026,0
E02333,2022,2091909000,consolidated,,,2026,4
E02333,2023,2515057000,consolidated,,,2026,3
E02333,2024,3227183000,consolidated,,,2026,2
E02333,2025,3535276000,consolidated,,,2026,1
E02333,2026,3147604000,consolidated,777,349,2026,0
E02334,2022,5868000000,consolidated,,,2026,4
E02334,2023,1700000000,consolidated,,,2026,3
E02334,2024,1112000000,consolidated,,,2026,2
E02334,2025,1891000000,consolidated,,,2026,1
E02334,2026,3474000000,consolidated,1027,246,2026,0
E02335,2022,717281000,consolidated,,,2026,4
E02335,2023,188886000,consolidated,,,2026,3
E02335,2024,-153787000,consolidated,,,2026,2
E02335,2025,1411883000,consolidated,,,2026,1
E02335,2026,2296775000,consolidated,296,154,2026,0
E02345,2022,1851058000,nonconsolidated,,,2026,4
E02345,2023,1668300000,nonconsolidated,,,2026,3
E02345,2024,1870610000,nonconsolidated,,,2026,2
E02345,2025,1303692000,nonconsolidated,,,2026,1
E02345,2026,1717693000,nonconsolidated,,239,2026,0
E02348,2022,713817000,consolidated,,,2026,4
E02348,2023,874682000,consolidated,,,2026,3
E02348,2024,742383000,consolidated,,,2026,2
E02348,2025,248644000,consolidated,,,2026,1
E02348,2026,-68340000,consolidated,217,118,2026,0
E02354,2022,4548922000,consolidated,,,2026,4
E02354,2023,4177707000,consolidated,,,2026,3
E02354,2024,4781660000,consolidated,,,2026,2
E02354,2025,4658447000,consolidated,,,2026,1
E02354,2026,4484198000,consolidated,994,179,2026,0
E02357,2022,-494049000,nonconsolidated,,,2026,4
E02357,2023,-725477000,nonconsolidated,,,2026,3
E02357,2024,147009000,nonconsolidated,,,2026,2
E02357,2025,-234487000,nonconsolidated,,,2026,1
E02357,2026,-537443000,nonconsolidated,,200,2026,0
E02362,2022,40883000000,nonconsolidated,,,2026,4
E02362,2023,43104000000,nonconsolidated,,,2026,3
E02362,2024,29347000000,nonconsolidated,,,2026,2
E02362,2025,24535000000,nonconsolidated,,,2026,1
E02362,2026,23173000000,nonconsolidated,17886,3449,2026,0
E02363,2022,7304000000,consolidated,,,2026,4
E02363,2023,5639000000,consolidated,,,2026,3
E02363,2024,4201000000,consolidated,,,2026,2
E02363,2025,474000000,consolidated,,,2026,1
E02363,2026,952000000,consolidated,2917,1316,2026,0
E02367,2022,670813000000,consolidated,,,2026,4
E02367,2023,601070000000,consolidated,,,2026,3
E02367,2024,680497000000,consolidated,,,2026,2
E02367,2025,372316000000,consolidated,,,2026,1
E02367,2026,542196000000,consolidated,8666,3084,2026,0
E02368,2022,63964000000,consolidated,,,2026,4
E02368,2023,60689000000,consolidated,,,2026,3
E02368,2024,60824000000,consolidated,,,2026,2
E02368,2025,70314000000,consolidated,,,2026,1
E02368,2026,54461000000,consolidated,56899,4491,2026,0
E02369,2022,17491000000,consolidated,,,2026,4
E02369,2023,18924000000,consolidated,,,2026,3
E02369,2024,26227000000,consolidated,,,2026,2
E02369,2025,26459000000,consolidated,,,2026,1
E02369,2026,25839000000,consolidated,6082,4494,2026,0
E02373,2022,14856000000,consolidated,,,2026,4
E02373,2023,11490000000,consolidated,,,2026,3
E02373,2024,12792000000,consolidated,,,2026,2
E02373,2025,16005000000,consolidated,,,2026,1
E02373,2026,19677000000,consolidated,6505,6445,2026,0
E02377,2022,685358000,consolidated,,,2026,4
E02377,2023,2152082000,consolidated,,,2026,3
E02377,2024,5488259000,consolidated,,,2026,2
E02377,2025,6790544000,consolidated,,,2026,1
E02377,2026,2388701000,consolidated,1504,134,2026,0
E02380,2022,21882000000,nonconsolidated,,,2026,4
E02380,2023,17002000000,nonconsolidated,,,2026,3
E02380,2024,19190000000,nonconsolidated,,,2026,2
E02380,2025,11638000000,nonconsolidated,,,2026,1
E02380,2026,19304000000,nonconsolidated,13558,1649,2026,0
E02381,2022,8282000000,consolidated,,,2026,4
E02381,2023,10510000000,consolidated,,,2026,3
E02381,2024,13717000000,consolidated,,,2026,2
E02381,2025,14809000000,consolidated,,,2026,1
E02381,2026,18382000000,consolidated,2470,977,2026,0
E02382,2022,12997000000,consolidated,,,2026,4
E02382,2023,12659000000,consolidated,,,2026,3
E02382,2024,8375000000,consolidated,,,2026,2
E02382,2025,6492000000,consolidated,,,2026,1
E02382,2026,7184000000,consolidated,7365,861,2026,0
E02383,2022,653581000,nonconsolidated,,,2026,4
E02383,2023,1025372000,nonconsolidated,,,2026,3
E02383,2024,800715000,nonconsolidated,,,2026,2
E02383,2025,1097938000,nonconsolidated,,,2026,1
E02383,2026,933034000,nonconsolidated,,399,2026,0
E02385,2022,268724000,consolidated,,,2026,4
E02385,2023,396526000,consolidated,,,2026,3
E02385,2024,82136000,consolidated,,,2026,2
E02385,2025,73399000,consolidated,,,2026,1
E02385,2026,78608000,consolidated,247,240,2026,0
E02386,2022,33602000000,consolidated,,,2026,4
E02386,2023,37876000000,consolidated,,,2026,3
E02386,2024,49665000000,consolidated,,,2026,2
E02386,2025,52147000000,consolidated,,,2026,1
E02386,2026,51275000000,consolidated,8886,1412,2026,0
E02387,2022,220661000,consolidated,,,2026,4
E02387,2023,-25265000,consolidated,,,2026,3
E02387,2024,-448492000,consolidated,,,2026,2
E02387,2025,435533000,consolidated,,,2026,1
E02387,2026,244836000,consolidated,372,189,2026,0
E02388,2022,10129000000,consolidated,,,2026,4
E02388,2023,12986000000,consolidated,,,2026,3
E02388,2024,11530000000,consolidated,,,2026,2
E02388,2025,13218000000,consolidated,,,2026,1
E02388,2026,14008000000,consolidated,4123,1034,2026,0
E02390,2022,3451000000,consolidated,,,2026,4
E02390,2023,8785000000,consolidated,,,2026,3
E02390,2024,5263000000,consolidated,,,2026,2
E02390,2025,5446000000,consolidated,,,2026,1
E02390,2026,6482000000,consolidated,1371,332,2026,0
E02394,2022,22698000000,consolidated,,,2026,4
E02394,2023,15602000000,consolidated,,,2026,3
E02394,2024,11537000000,consolidated,,,2026,2
E02394,2025,26090000000,consolidated,,,2026,1
E02394,2026,25666000000,consolidated,5237,2549,2026,0
E02403,2022,10467000000,consolidated,,,2026,4
E02403,2023,26631000000,consolidated,,,2026,3
E02403,2024,22746000000,consolidated,,,2026,2
E02403,2025,21332000000,consolidated,,,2026,1
E02403,2026,33652000000,consolidated,9512,513,2026,0
E02406,2022,4261000000,consolidated,,,2026,4
E02406,2023,3562000000,consolidated,,,2026,3
E02406,2024,1809000000,consolidated,,,2026,2
E02406,2025,2621000000,consolidated,,,2026,1
E02406,2026,4454000000,consolidated,3483,2993,2026,0
E02407,2022,412605000,nonconsolidated,,,2026,4
E02407,2023,508094000,nonconsolidated,,,2026,3
E02407,2024,719788000,nonconsolidated,,,2026,2
E02407,2025,626448000,nonconsolidated,,,2026,1
E02407,2026,766340000,nonconsolidated,,172,2026,0
E02408,2022,1847000000,nonconsolidated,,,2026,4
E02408,2023,2363000000,nonconsolidated,,,2026,3
E02408,2024,3732000000,nonconsolidated,,,2026,2
E02408,2025,3756000000,nonconsolidated,,,2026,1
E02408,2026,4150000000,nonconsolidated,,1446,2026,0
E02409,2022,1205549000,consolidated,,,2026,4
E02409,2023,1816552000,consolidated,,,2026,3
E02409,2024,2253131000,consolidated,,,2026,2
E02409,2025,2111328000,consolidated,,,2026,1
E02409,2026,2921631000,consolidated,1258,866,2026,0
E02410,2022,4644000000,consolidated,,,2026,4
E02410,2023,6201000000,consolidated,,,2026,3
E02410,2024,6202000000,consolidated,,,2026,2
E02410,2025,6364000000,consolidated,,,2026,1
E02410,2026,5872000000,consolidated,2865,1529,2026,0
E02411,2022,650116000,consolidated,,,2026,4
E02411,2023,1255924000,consolidated,,,2026,3
E02411,2024,1470156000,consolidated,,,2026,2
E02411,2025,2028156000,consolidated,,,2026,1
E02411,2026,1794841000,consolidated,533,294,2026,0
E02412,2022,16703000000,consolidated,,,2026,4
E02412,2023,17328000000,consolidated,,,2026,3
E02412,2024,16780000000,consolidated,,,2026,2
E02412,2025,18451000000,consolidated,,,2026,1
E02412,2026,21768000000,consolidated,5306,1024,2026,0
E02414,2022,1138773000,consolidated,,,2026,4
E02414,2023,554253000,consolidated,,,2026,3
E02414,2024,2059001000,consolidated,,,2026,2
E02414,2025,1333130000,consolidated,,,2026,1
E02414,2026,1406108000,consolidated,1048,774,2026,0
E02415,2022,13600000000,consolidated,,,2026,4
E02415,2023,12805000000,consolidated,,,2026,3
E02415,2024,11856000000,consolidated,,,2026,2
E02415,2025,7254000000,consolidated,,,2026,1
E02415,2026,10246000000,consolidated,2902,1324,2026,0
E02417,2022,44330000000,consolidated,,,2026,4
E02417,2023,51369000000,consolidated,,,2026,3
E02417,2024,59422000000,consolidated,,,2026,2
E02417,2025,65635000000,consolidated,,,2026,1
E02417,2026,74134000000,consolidated,3976,3593,2026,0
E02419,2022,22257000000,consolidated,,,2026,4
E02419,2023,59341000000,consolidated,,,2026,3
E02419,2024,73182000000,consolidated,,,2026,2
E02419,2025,74587000000,consolidated,,,2026,1
E02419,2026,63991000000,consolidated,895,760,2026,0
E02423,2022,11102000000,consolidated,,,2026,4
E02423,2023,6828000000,consolidated,,,2026,3
E02423,2024,8910000000,consolidated,,,2026,2
E02423,2025,10366000000,consolidated,,,2026,1
E02423,2026,12303000000,consolidated,2747,1388,2026,0
